Danceability,Energy,Key,Loudness,Speechiness,Acousticness,Instrumentalness,Liveness,Valence,Tempo,Duration_ms,Views,Likes,Stream,Album_type,Licensed,official_video,id,Track,Album,Uri,Url_spotify,Url_youtube,Comments,Description,Title,Channel,Composer,Artist
3.0,0.5473434319999999,4.0,-6.539,0.0415,0.0034429509999999,0.0,0.0421441919999999,0.728,163.045,,74965456.0,333303.0,108939189.0,0,1,2,140,122,95,118,16,,6199.0,110,118,65,2,
6.0,,10.0,-8.066,0.0413,0.038614472,,0.0052680239999999,0.511,,242733.0,,138429.0,102020883.0,0,1,2,141,,,,16,116,,111,119,65,2,3
6.0,0.452984832,2.0,-6.702,0.0363,0.010648,,,0.878,125.203,230267.0,75283307.0,271609.0,203334276.0,3,1,,142,123,96,,,117,7811.0,,,65,,44
5.0,0.258474853,7.0,-10.92,,0.000121287375,0.000138,0.019034163,0.793,147.502,171067.0,16483688.0,73518.0,62396534.0,0,1,2,143,124,97,119,16,118,,112,,,5,37
6.0,0.433798093,7.0,-7.543,0.0323,0.120553784,7.63e-05,,0.69,120.967,279067.0,3425668.0,34029.0,53410881.0,0,1,2,144,125,98,120,16,119,869.0,113,120,65,1,37
7.0,0.320013504,9.0,-10.803,0.0351,0.017373979,1.53e-06,,0.564,,246080.0,84857600.0,413507.0,,0,,2,145,126,,121,,120,12454.0,,121,65,6,34
6.0,0.2043364689999999,0.0,-10.01,0.0247,0.0035118079999999,0.0,,0.696,93.865,168640.0,128454.0,1732.0,,0,1,2,146,127,99,122,16,121,6.0,114,122,66,2,18
3.0,0.0272709009999999,2.0,-10.522,0.0294,,,,0.25,125.584,,249882562.0,1099163.0,,3,1,2,147,128,96,123,,,43811.0,115,123,65,6,0
6.0,0.3116657520000001,5.0,-3.525,0.102,0.020346417,0.0,0.0033079489999999,0.734,138.009,271333.0,341811113.0,1700270.0,645113663.0,0,1,2,148,,100,,17,122,43913.0,116,,67,6,46
9.0,0.1911029759999999,10.0,,0.153,0.002685619,0.0,0.0004459437439999,0.461,127.641,256027.0,104843215.0,968294.0,,0,,2,149,129,,124,17,123,24208.0,117,124,67,8,31
2.0,0.7560580310000001,1.0,-2.027,0.41,0.000174676879,,0.465484375,0.619,161.109,254027.0,,,386401916.0,0,1,2,150,130,101,125,,124,,118,125,67,3,39
8.0,,1.0,-4.639,,,0.00157,0.0001548541529999,0.683,88.997,,49770605.0,221038.0,244936709.0,0,1,2,151,,100,126,17,125,,119,126,67,7,53
9.0,0.5821828749999999,,-4.386,0.275,2.2188041e-08,,,0.637,103.376,207907.0,,467969.0,198323379.0,0,1,2,152,131,,127,,126,,120,127,67,7,1
8.0,0.7265726990000001,1.0,-5.958,0.0637,3.842405830000001e-07,0.219,0.000938313739,0.545,119.011,242013.0,127208450.0,614864.0,104899869.0,0,,2,153,132,102,128,,127,17410.0,121,128,67,5,39
6.0,0.5120000000000001,9.0,-1.866,0.202,0.0001198231569999,0.0,0.000510082399,0.587,99.675,209360.0,16274154.0,171898.0,88298034.0,0,,2,154,133,103,129,17,128,,122,129,67,2,8
9.0,0.0725117129999999,7.0,-6.799,0.361,8.752838400000002e-05,0.0,0.0005780095369999,0.904,,,225592008.0,1048760.0,136912173.0,0,1,2,155,134,102,130,17,129,27610.0,123,130,67,7,20
3.0,0.1881325169999999,5.0,,0.0436,0.015625,0.0,0.000377933067,,,276093.0,1301203.0,6800.0,,0,0,0,156,135,101,,17,,341.0,124,131,68,7,35
5.0,0.3922231679999999,9.0,-7.067,,0.120553784,1.79e-05,0.001520875,0.957,,176533.0,220585577.0,595958.0,91929959.0,0,1,,157,136,104,,18,130,11981.0,,132,69,,1
5.0,0.175616,7.0,,0.0277,0.0231491249999999,0.0,0.032768,0.605,,190653.0,161768.0,1605.0,41631060.0,0,0,0,158,137,105,131,18,131,62.0,,,70,6,29
2.0,0.120553784,6.0,-12.009,0.0387,0.0746184609999999,0.0,0.0012250429999999,0.658,,186787.0,2691664.0,,54248049.0,0,0,0,159,138,106,132,,132,315.0,125,133,71,5,0
1.0,0.129554216,7.0,-13.023,0.0284,0.007301384,1.96e-06,,0.696,77.422,215747.0,4843831.0,24069.0,52195157.0,0,1,2,160,139,107,,,133,341.0,126,134,69,6,53
4.0,0.099897344,,-13.795,0.034,0.000849278123,0.0,0.0008017650889999,0.645,80.06,185693.0,43155236.0,79118.0,,0,0,0,161,,108,133,18,134,,127,,72,2,54
5.0,0.3779330669999999,2.0,-5.879,,0.0002064250709999,0.0,,,,216613.0,,2010.0,25250693.0,0,0,0,162,140,105,134,18,135,58.0,,135,,3,44
0.0,0.1871492479999999,,-7.818,0.0377,0.263374721,0.0,0.008,0.285,77.986,237467.0,,6786.0,,2,0,0,163,111,87,110,19,136,109.0,128,136,73,1,34
6.0,0.0679173119999999,8.0,-13.045,0.0328,0.0091293289999999,4.51e-05,0.0033079489999999,,140.482,,29211773.0,126949.0,143415947.0,0,0,0,164,,,135,19,137,3600.0,129,137,74,2,55
1.0,,6.0,-12.048,0.0331,0.099252847,,0.0004303688749999,0.383,149.119,201040.0,13250122.0,61555.0,80996175.0,0,0,0,165,141,109,136,19,138,,130,138,,3,56
2.0,0.135796744,6.0,-11.253,,0.0806215679999999,,0.0037238749999999,0.372,141.233,227600.0,,32411.0,149593093.0,0,0,0,166,142,110,137,19,,398.0,88,139,75,8,57
5.0,0.133432831,6.0,,0.0369,0.268336125,0.0,0.008,,102.851,256707.0,49519406.0,140698.0,49665655.0,0,1,2,167,143,111,138,19,139,,131,140,76,1,54
4.0,,,-9.23,0.0261,0.083453453,8.07e-06,0.051478848,0.609,109.037,,352435270.0,641970.0,,0,1,2,168,144,112,139,19,140,15934.0,132,141,,4,20
2.0,,8.0,-13.024,,0.141420761,7.07e-05,0.0011248639999999,0.28,131.047,224907.0,69276219.0,166412.0,31587806.0,0,,2,169,,113,140,19,,4271.0,133,,,3,37
5.0,0.012812904,,-10.073,0.0352,,0.0,,0.397,92.248,229200.0,36360445.0,145375.0,51498010.0,0,0,0,170,145,114,,19,141,3212.0,134,142,77,,34
3.0,0.0226651869999999,,-12.957,0.033,0.5062615730000001,0.0,0.0011576249999999,0.217,,239773.0,31354099.0,135455.0,28396528.0,3,0,0,171,146,115,141,,142,3942.0,135,143,78,2,18
0.0,0.084027672,,-6.487,,0.0498360319999999,0.0,0.0062295039999999,0.153,,253600.0,7188263.0,67769.0,55087974.0,0,0,0,172,147,116,,19,143,2051.0,136,144,79,1,16
3.0,0.1051540479999999,8.0,-8.749,0.0502,0.2314755439999999,0.0,0.128787625,0.898,67.196,126267.0,,18430.0,765618290.0,0,0,,173,148,,142,20,144,312.0,137,145,80,4,53
1.0,0.0719912959999999,5.0,-8.249,0.026,0.4085184879999999,,0.015438249,0.516,98.78,171227.0,1121558.0,28314.0,17735481.0,0,0,0,174,149,117,,20,,434.0,138,146,,,
6.0,0.061162984,,-9.601,,,0.0,0.0053593749999999,0.826,122.933,130200.0,807891.0,6405.0,,0,0,0,175,150,118,143,20,,229.0,139,147,81,2,37
2.0,0.017576,,-10.414,0.0268,0.2032974719999999,0.0,,0.492,92.032,,1451541.0,13074.0,14842588.0,0,0,,176,151,119,144,20,145,565.0,140,148,82,3,39
3.0,0.011089567,10.0,-12.362,0.0299,0.653972032,0.000972,,0.303,101.711,161547.0,14209138.0,134413.0,30270643.0,0,0,0,177,152,120,145,20,146,5097.0,141,149,83,6,28
7.0,0.066923416,,-10.209,,0.087528384,0.0,0.0280944639999999,0.895,121.091,152160.0,227017.0,1498.0,6961830.0,0,0,0,178,,118,,20,147,,142,150,84,7,58
5.0,0.0490278959999999,,-10.582,0.0325,0.3328125569999999,1.85e-06,0.000483736625,0.621,135.682,133133.0,4465.0,35.0,,0,0,0,179,153,118,,20,,3.0,143,151,80,5,31
5.0,0.3357023749999999,0.0,-5.763,,0.0417819229999999,0.0,0.0011910159999999,0.707,90.119,227387.0,195333616.0,1083263.0,252064122.0,0,1,2,180,154,121,146,21,148,,144,152,85,2,
6.0,0.5062615730000001,4.0,-3.006,0.0582,0.0679173119999999,,0.004096,0.849,,209120.0,56394278.0,321748.0,98421794.0,0,,2,181,155,122,147,21,149,8543.0,145,,85,6,59
7.0,,4.0,-8.069,,0.008,,0.004330747,0.559,103.836,177733.0,64276353.0,,78362701.0,0,1,2,182,,123,148,,,8023.0,145,153,85,2,59
6.0,0.3313738879999999,9.0,-4.67,0.115,0.3415320989999999,0.0,0.0055452329999999,0.688,90.193,194160.0,,1083263.0,59861732.0,0,1,,183,156,121,149,21,,,144,152,85,2,60
5.0,,7.0,-7.321,0.152,,0.0,0.0005948233209999,0.736,179.986,200720.0,74591759.0,469204.0,66990010.0,0,1,2,184,157,124,150,21,,,146,154,86,7,30
7.0,0.136590875,2.0,-6.553,0.0289,0.0139975209999999,3.74e-06,,0.695,89.488,262227.0,70532217.0,365562.0,,0,,2,185,158,121,151,,150,9909.0,147,155,,8,8
3.0,0.1951119999999999,4.0,-5.757,0.223,5.927039999999999e-07,5.37e-06,,,157.596,,64276353.0,407558.0,33524355.0,0,1,2,186,159,121,152,21,151,,145,153,85,6,59
6.0,0.298077632,,,,0.3313738879999999,0.0199,0.0012597119999999,0.68,87.984,,4006333.0,123760.0,,2,1,2,187,160,125,153,21,152,5658.0,,156,85,1,61
6.0,0.172808693,,-9.498,0.472,0.001481544,0.0,0.002571353,0.797,84.926,217881.0,6142475.0,,22764946.0,0,0,0,188,161,126,,21,153,3481.0,,157,87,1,18
8.0,0.2032974719999999,1.0,-9.994,0.225,0.088121125,0.000244,0.057512456,0.68,100.019,186600.0,88080.0,1976.0,4780508.0,2,0,0,189,,127,154,21,154,38.0,148,158,88,2,58
0.0,0.145531576,2.0,-11.656,0.0411,0.660776311,2.34e-06,,0.649,201.739,151000.0,3033061.0,21556.0,661839225.0,0,0,0,190,162,128,155,22,155,1075.0,149,159,89,2,44
1.0,0.064964808,0.0,-13.792,0.0353,0.561515625,0.0,0.006751269,,148.956,157000.0,1816664.0,9106.0,87187126.0,,,2,191,163,128,,22,,247.0,,,90,3,37
0.0,0.0095281279999999,6.0,-15.513,0.031,0.636056,7.73e-05,0.0016851589999999,0.195,95.555,,146344.0,,80939450.0,0,0,,192,164,129,,22,156,7.0,150,,91,3,
3.0,,5.0,-9.155,0.0537,0.379503424,0.0,0.000644972544,0.805,109.575,,477344.0,2940.0,56794506.0,0,1,2,193,,130,156,22,157,102.0,,160,90,2,7
0.0,0.006751269,8.0,-17.741,0.0348,0.6272220159999999,4.44e-06,,,133.591,152000.0,,31.0,18549494.0,0,0,0,194,,128,,22,158,3.0,151,161,92,6,0
5.0,0.0746184609999999,0.0,-10.137,0.0349,0.036594368,4.69e-06,0.251239591,0.556,124.447,,1995843.0,12069.0,58728510.0,0,1,2,195,165,,157,22,,429.0,152,162,90,7,15
0.0,0.1058238169999999,,-10.187,0.0324,0.134217728,,0.064,,84.897,189067.0,1344487.0,17869.0,24578157.0,0,1,2,196,166,131,158,22,,,,,93,3,22
0.0,0.0136519189999999,7.0,-15.452,0.0274,,1.27e-06,0.000180362125,0.472,90.387,154867.0,3926830.0,17687.0,18535879.0,0,0,,197,167,129,159,22,159,1199.0,153,163,94,1,36
2.0,0.030959144,0.0,-12.086,0.0253,0.4185089919999999,0.0,0.0007991787519999,0.282,96.682,,59926.0,512.0,6124793.0,0,0,0,198,168,130,160,22,160,48.0,154,164,,1,7
6.0,0.120553784,,,0.027,0.175616,,0.011239424,0.206,119.998,214773.0,189325577.0,522262.0,70458121.0,0,1,,199,169,132,161,23,161,13474.0,155,165,95,2,4
5.0,0.270840023,7.0,-7.669,0.0255,0.000360944128,0.0,0.0100776959999999,0.677,136.005,253200.0,210264342.0,582179.0,72398352.0,0,1,2,200,170,133,162,23,162,14116.0,156,,95,4,
5.0,0.163667323,,-8.637,0.0365,,0.0,0.002248091,0.48,137.989,,136183874.0,,60550655.0,0,1,2,201,171,,163,23,163,23163.0,157,,,7,18
1.0,0.016974593,4.0,,0.0316,0.445943744,0.0,0.001906624,0.316,141.66,202480.0,165364.0,1889.0,,0,0,0,202,,133,164,23,164,50.0,88,166,96,5,50
5.0,0.302111711,3.0,-7.846,0.0314,,0.0,0.0011576249999999,0.597,,343747.0,24744833.0,106791.0,35048525.0,0,1,2,203,172,134,165,23,,832.0,158,167,,7,
5.0,0.161878625,8.0,,0.0259,,0.0,0.0016430319999999,0.396,,201947.0,,,40823895.0,0,1,2,204,,135,166,23,,9021.0,159,168,95,1,23
4.0,0.170953875,6.0,-5.282,0.0254,0.165469149,0.0,0.002460375,0.376,104.816,,127177142.0,,27042215.0,0,0,0,205,173,136,167,23,165,10337.0,160,169,95,6,12
4.0,0.0466559999999999,7.0,,0.029,,1.82e-05,0.060698457,0.0825,109.043,,,912612.0,34320308.0,0,,,206,174,137,168,23,166,35352.0,161,170,97,2,37
3.0,0.7965979830000001,4.0,-3.503,,0.239483061,6.68e-05,0.290117528,0.523,159.903,162524.0,19214780.0,128672.0,30771216.0,0,,2,207,175,138,169,24,,3058.0,162,171,98,2,41
2.0,0.421875,,-6.86,0.0942,0.0254121839999999,0.0,0.7863304670000001,0.57,165.899,217667.0,19214780.0,128672.0,18240791.0,0,1,2,208,,139,,24,167,3058.0,162,171,98,2,29
4.0,0.286191179,6.0,-6.995,0.406,2.571353e-06,0.0,0.0725117129999999,0.393,,136093.0,48137242.0,318071.0,145045678.0,0,1,2,209,176,140,170,25,168,8102.0,163,172,99,8,44
9.0,0.094818816,6.0,-10.195,0.266,0.054872,0.00359,0.004096,0.224,101.889,189760.0,26157983.0,184094.0,,0,1,2,210,177,,,25,169,6506.0,164,173,99,8,47
7.0,0.413493625,4.0,-6.059,0.0536,0.0034429509999999,6.26e-06,,,95.021,309947.0,2868613.0,64050.0,67169283.0,0,1,2,211,178,141,171,25,170,64.0,165,,,,41
8.0,0.5863762529999998,10.0,-4.965,0.39,5.6181887e-05,0.0,0.031255875,0.807,,244600.0,25081589.0,191630.0,45426822.0,3,0,0,212,179,142,172,25,171,2717.0,166,,100,2,18
4.0,,7.0,-8.244,0.411,0.006967871,0.0,0.0011910159999999,0.711,173.163,,2636800.0,46371.0,45081499.0,0,,2,213,180,,173,,172,2064.0,,174,101,8,58
4.0,0.158340421,4.0,-8.026,0.418,,0.0,,0.851,95.752,253787.0,14214317.0,126072.0,28648716.0,0,0,0,214,181,,174,25,173,1199.0,167,175,,6,
7.0,0.7265726990000001,2.0,-3.643,0.3,0.0133120529999999,,0.000985074875,,109.129,232253.0,30942590.0,180145.0,17658398.0,0,0,0,215,182,143,175,25,174,,168,176,102,2,36
8.0,0.5948233209999999,2.0,-5.744,0.357,6.1629875e-05,1.4e-06,0.0289344429999999,0.659,91.577,240133.0,25081589.0,191630.0,20117129.0,2,,0,216,183,142,,25,,2717.0,166,177,,8,20
3.0,0.665338617,6.0,,0.675,,0.0,0.0267308989999999,0.728,186.039,,25081589.0,191630.0,13750019.0,0,0,0,217,184,140,176,25,,2717.0,166,177,100,,15
0.0,0.476379541,4.0,-5.469,0.0552,0.278445077,0.000118,0.019683,0.528,79.27,304267.0,16398829.0,71128.0,16921719.0,0,1,2,218,185,144,177,26,175,2636.0,169,178,103,6,0
1.0,0.1169301689999999,5.0,-7.11,0.0438,0.452984832,0.0,0.0231491249999999,0.318,136.254,259103.0,6907078.0,43471.0,24454615.0,0,1,2,219,186,,178,26,176,4679.0,,179,103,6,31
0.0,0.307546875,1.0,,0.0472,0.273359449,0.0,0.0008930563469999,0.496,177.053,259360.0,52999310.0,235985.0,41143460.0,0,,2,220,,145,179,26,177,12946.0,170,,103,,14
1.0,0.162771336,10.0,-7.022,0.045,0.101194696,1.54e-05,0.007189057,,125.961,,46984474.0,238248.0,35025615.0,0,1,,221,187,,180,26,178,10376.0,171,180,103,2,12
0.0,0.286191179,7.0,-6.091,0.0347,2.3393656e-05,1.46e-05,,0.599,113.021,187653.0,11818107.0,85156.0,,0,1,2,222,188,,181,26,179,4629.0,172,,103,1,22
5.0,0.4818903040000001,8.0,-5.193,,0.0016430319999999,0.000923,0.002352637,0.723,98.005,,26260160.0,175893.0,25500353.0,0,1,2,223,189,146,182,26,180,13519.0,173,181,103,3,39
1.0,0.2192562269999999,0.0,-8.611,,0.0439869769999999,0.0,0.017576,0.262,97.852,296080.0,,90321.0,13598493.0,0,,2,224,190,,183,26,181,4246.0,174,182,103,,46
5.0,,2.0,,0.182,,,0.0275436079999999,0.52,119.75,271618.0,42575806.0,191919.0,29458805.0,0,1,2,225,191,145,184,26,182,,175,,103,7,41
6.0,0.4967930880000001,5.0,-6.217,0.0591,,2.8e-06,0.0018608669999999,0.866,95.992,235773.0,18340858.0,93698.0,36280803.0,0,1,2,226,192,147,185,26,183,2160.0,176,183,103,2,34
5.0,0.151419437,7.0,-9.426,0.0309,0.150568768,7.85e-06,0.0034429509999999,0.695,127.49,222693.0,11526797.0,55497.0,14949320.0,0,1,2,227,193,,186,26,184,,177,184,103,6,62
3.0,0.128024064,9.0,,0.05,0.044738875,0.0,,0.428,90.899,225381.0,32511618.0,443923.0,14532274.0,2,1,2,228,194,148,187,,185,,178,,104,1,23
3.0,0.0762250239999999,,-12.006,0.0359,,0.00381,0.004826809,0.561,119.823,396467.0,93276932.0,560294.0,40547657.0,0,1,2,229,195,149,,27,186,23584.0,179,185,105,,63
5.0,0.251239591,4.0,,0.0353,,,,,119.973,332711.0,8853708.0,92408.0,26570846.0,2,1,2,230,196,150,,27,187,1534.0,180,186,,3,
4.0,0.3504026249999999,,-5.525,0.0364,0.124251499,0.000124,0.000676836152,,75.031,,64909343.0,278541.0,27224724.0,0,1,2,231,197,151,188,,188,7261.0,181,187,105,,47
2.0,0.0482285439999999,1.0,-9.277,0.03,,,0.0007387632639999,0.365,149.819,208440.0,2645343.0,21646.0,17327882.0,0,1,2,232,198,152,,27,189,452.0,182,188,106,7,
1.0,0.2236485429999999,9.0,-4.606,0.0611,0.4949136710000001,,0.000700227072,0.484,,344360.0,7655751.0,,26019673.0,0,0,,233,199,151,189,27,,,183,189,107,4,0
6.0,0.7914531250000001,4.0,-5.675,0.185,0.315821241,0.000393,0.000418508992,0.956,79.932,238987.0,15245425.0,82020.0,23821179.0,0,,2,234,,151,190,27,,1223.0,184,,105,2,
7.0,0.1784535469999999,,,0.128,0.006967871,0.000141,0.0004372454789999,0.563,,,35839689.0,227784.0,14089626.0,0,1,2,235,200,153,191,27,,4889.0,185,190,,8,41
4.0,0.152273304,9.0,-8.007,0.0428,,0.0,0.674526133,0.364,91.082,,7398692.0,120441.0,2832857.0,2,1,2,236,201,154,192,27,190,1409.0,186,,108,6,12
7.0,0.269586136,2.0,-9.598,0.0389,0.001367631,0.0426,,0.752,129.996,,21266116.0,,10528551.0,2,1,2,237,,,,27,191,,187,191,105,5,12
4.0,0.1921000329999999,0.0,-4.813,0.0294,,0.0,0.0016851589999999,0.902,144.007,207000.0,,,174718565.0,0,0,0,238,,,,28,,2803.0,88,192,109,,8
4.0,0.1031617089999999,8.0,-6.143,0.0293,0.320013504,0.000416,0.004574296,0.696,,192973.0,120158160.0,434907.0,,0,1,2,239,202,,193,28,192,7669.0,188,193,110,3,48
1.0,0.090518849,10.0,-4.548,,0.0436142079999999,,,0.515,106.446,235213.0,39864879.0,263906.0,20459466.0,2,1,2,240,203,155,194,28,193,4923.0,189,194,111,3,
4.0,0.064964808,10.0,,0.0313,0.302111711,0.0,0.0010612079999999,0.964,134.045,176453.0,25070971.0,78435.0,35892853.0,0,0,,241,204,156,195,28,,863.0,190,195,112,6,18
1.0,0.0689209999999999,0.0,-3.672,,0.2053789999999999,0.0,0.0006814719999999,0.848,167.658,210280.0,,,122246047.0,0,,,242,205,157,196,28,194,15050.0,191,196,110,,25
6.0,0.5759303679999999,4.0,-3.306,0.0315,0.0084896639999999,0.0,0.022188041,0.965,122.603,137173.0,99663132.0,,52780457.0,0,,2,243,206,158,,28,195,5305.0,192,197,110,2,1
8.0,0.2192562269999999,9.0,-4.781,0.034,0.082312875,0.0,0.001030301,0.743,106.984,224072.0,7367391.0,409013.0,79523556.0,2,,0,244,207,159,197,29,196,,193,,,5,29
9.0,0.5433384959999998,7.0,-5.357,0.239,6.1629875e-05,0.000549,0.017576,0.637,143.913,200208.0,64110280.0,640934.0,9644119.0,2,1,2,245,208,,198,29,197,21295.0,194,198,113,4,20
8.0,0.8147805040000001,2.0,-7.756,0.173,0.135796744,,0.000835896888,0.63,90.048,198198.0,28210597.0,384127.0,4371178.0,2,1,,246,209,160,199,,198,13129.0,195,199,,6,38
9.0,0.281011375,5.0,-8.184,0.273,0.060236288,6.81e-05,0.0002085278569999,0.819,82.428,178364.0,15864354.0,231226.0,3374324.0,2,1,2,247,210,161,200,29,,9545.0,196,,,3,28
9.0,0.3732479999999999,,-8.136,0.164,0.0131442559999999,0.00974,0.000137388096,0.917,109.986,212182.0,337091.0,2662.0,1527728.0,2,1,2,248,211,162,201,29,199,15.0,197,200,114,2,18
6.0,0.4967930880000001,9.0,-2.612,0.133,0.006331625,2.49e-05,0.021952,0.849,,327640.0,,375106.0,14744109.0,0,1,2,249,212,163,202,29,200,8912.0,198,201,105,2,16
9.0,0.444194947,5.0,-5.948,0.0974,0.017779581,0.0672,0.099897344,0.478,128.032,226313.0,,3635600.0,26290949.0,,,2,250,213,164,203,29,201,38349.0,199,202,115,2,45
8.0,0.1961229409999999,4.0,-5.655,0.0438,0.120553784,0.0,0.047437928,0.681,106.965,221000.0,7367391.0,409013.0,40049493.0,2,0,,251,214,165,,29,196,11891.0,193,,116,2,18
9.0,0.5139224010000001,5.0,-4.978,,0.148877,1.03e-06,0.0052680239999999,0.908,139.894,227160.0,14882735.0,132051.0,35799792.0,,1,2,252,215,166,204,29,202,4.0,200,203,117,8,31
3.0,0.693154125,,-3.4,0.035,0.161878625,0.0,0.002299968,0.831,,586076.0,,12053453.0,58470533.0,,1,2,253,216,167,205,30,203,,201,204,118,1,64
6.0,0.079507,9.0,-10.31,0.0407,0.2159999999999999,2.49e-06,0.002299968,0.241,115.01,369333.0,1016043.0,15440.0,,0,,0,254,217,168,206,30,204,427.0,202,205,119,7,33
8.0,0.077308776,3.0,-11.54,0.0742,0.0730346319999999,2.23e-05,0.001331,0.556,114.945,274853.0,64425903.0,431122.0,26277076.0,0,1,2,255,,169,207,30,205,11445.0,203,206,105,8,29
4.0,0.167284151,0.0,-6.841,0.0612,0.061162984,0.0,0.005639752,0.385,136.899,,24587029.0,170778.0,15116866.0,,1,2,256,218,170,208,30,206,,204,207,105,4,16
4.0,0.032461759,6.0,-12.353,0.0307,,,,0.655,91.015,351720.0,6825317.0,,17523154.0,0,0,0,257,219,171,209,,207,2402.0,205,,119,,38
7.0,0.651714363,5.0,-7.697,0.0361,0.002406104,4.98e-06,0.003581577,0.757,129.987,325363.0,1313.0,4.0,5822232.0,0,0,0,258,220,172,210,30,208,,206,208,120,7,6
5.0,0.063521199,1.0,-16.303,0.0391,0.0778544829999999,0.00247,0.055306341,0.579,87.972,358627.0,,58969.0,15233324.0,0,0,0,259,221,173,,30,209,2210.0,207,209,121,1,
0.0,0.0243889999999999,7.0,-9.136,0.0385,0.168196608,3.84e-06,0.157464,0.296,179.779,,,622372.0,14430810.0,0,1,2,260,222,,211,30,210,22218.0,208,210,106,1,65
1.0,0.061629875,6.0,,0.093,0.031855013,0.0,0.0008385618069999,0.464,,407000.0,12613041.0,200764.0,6964627.0,0,0,0,261,223,174,212,30,211,6306.0,209,211,122,1,16
6.0,0.172808693,5.0,-11.187,,6.128487e-06,0.0,0.004913,0.799,122.009,332429.0,,35553.0,,0,1,2,262,,,213,30,212,859.0,210,212,123,2,7
4.0,,6.0,-7.568,0.11,0.3906178909999999,0.0483,0.001520875,0.752,139.083,270048.0,5524865.0,220721.0,5360641.0,2,1,,263,224,,214,31,213,4552.0,211,213,,8,
4.0,0.093576664,5.0,-9.422,0.0755,0.122763473,3.83e-05,0.0003986882559999,0.705,133.825,318493.0,65583482.0,580353.0,,,1,,264,225,168,215,31,,18422.0,212,214,105,6,17
5.0,0.291434247,5.0,,0.0619,,2.96e-06,0.001030301,0.287,92.997,366507.0,38918310.0,276070.0,,0,1,2,265,,175,216,31,214,,213,215,105,8,15
8.0,0.4085184879999999,0.0,-6.366,0.0396,0.0001931005519999,0.000482,0.047045881,0.717,111.981,354240.0,,1502.0,14981017.0,2,0,0,266,226,176,217,31,215,53.0,214,216,124,7,39
7.0,0.052734375,,-9.36,0.0541,0.0016851589999999,0.0,0.000642735647,0.581,90.952,332266.0,3915445.0,,6563742.0,0,1,2,267,227,172,218,31,216,557.0,,217,125,2,15
5.0,0.3256606719999999,0.0,-9.019,0.0413,7.5151448e-05,0.000918,0.080062991,,102.95,202136.0,13189962.0,166187.0,25023782.0,,1,2,268,228,177,219,31,217,3650.0,215,218,106,5,66
8.0,0.248858189,10.0,-9.753,,0.047437928,2.5e-06,0.000833237621,0.837,101.058,283373.0,743192.0,14402.0,13111305.0,0,,0,269,229,178,220,31,218,,216,219,107,7,34
8.0,0.0428749999999999,0.0,-15.182,0.044,0.6162950509999999,0.00684,0.001906624,0.793,115.891,300960.0,90073167.0,238152.0,9334800.0,2,1,2,270,230,179,221,31,,24529.0,217,220,126,7,54
5.0,0.1092153519999999,0.0,-9.376,0.0274,0.1842200089999999,0.000371,0.0016430319999999,0.317,,329840.0,,3806.0,9017959.0,,1,2,271,231,180,222,31,219,,218,221,,8,34
5.0,0.116214272,6.0,-8.983,0.0325,0.6294227929999999,0.000194,0.0028632879999999,0.561,126.008,328542.0,,65622.0,5652198.0,2,1,2,272,232,181,223,31,220,1851.0,219,222,127,3,
4.0,0.093576664,5.0,-9.422,0.0755,0.122763473,3.83e-05,0.0003986882559999,0.705,133.825,318493.0,,580353.0,28067975.0,0,1,2,273,225,168,215,32,221,18422.0,212,214,105,2,37
6.0,0.079507,9.0,-10.31,0.0407,0.2159999999999999,2.49e-06,0.002299968,0.241,115.01,,69609778.0,310927.0,32029580.0,0,,2,274,217,168,,32,222,12844.0,220,,105,6,59
7.0,0.047045881,5.0,-9.74,0.0298,0.1803621249999999,,,0.446,,316680.0,30824525.0,,24857203.0,0,1,,275,233,,224,,223,,221,223,,9,20
1.0,0.164566592,,-8.614,0.331,0.0133120529999999,0.0,0.000494913671,0.676,,341387.0,,274863.0,22906572.0,0,1,,276,234,,225,,224,7968.0,,,105,,49
8.0,0.0735600589999999,10.0,-8.756,0.0647,0.029503629,5.62e-05,0.022188041,0.578,121.982,304400.0,1300993.0,14101.0,10990515.0,,1,2,277,235,182,,32,225,,222,,123,1,35
8.0,0.082881856,4.0,-10.972,0.0321,0.303464448,0.00678,0.007645373,,,322507.0,48003889.0,305902.0,20530526.0,0,1,2,278,236,,226,32,226,9754.0,223,224,105,,0
3.0,0.080062991,2.0,-10.364,0.0353,0.3415320989999999,4.65e-05,0.002406104,0.446,,366507.0,,284154.0,12574935.0,0,1,2,279,,,227,32,227,,224,225,105,7,67
6.0,0.121287375,,-7.226,0.0361,0.035287552,0.0,0.0011248639999999,,,372600.0,1416724.0,10635.0,14627318.0,0,1,2,280,,183,228,32,228,158.0,225,226,105,6,
9.0,0.458314011,10.0,-7.002,0.0919,0.000282300416,0.0,0.002248091,0.59,104.501,293867.0,32980039.0,222292.0,14696286.0,,1,2,281,,168,,32,,5517.0,226,227,105,2,59
4.0,0.167284151,0.0,-6.841,0.0612,0.061162984,0.0,0.005639752,0.385,136.899,315213.0,,170778.0,15116866.0,0,1,2,282,218,,208,32,206,4990.0,,207,105,1,10
2.0,0.6472146249999999,10.0,-5.708,0.0286,,1.1e-05,,0.543,99.009,,,1610152.0,704218472.0,0,1,2,283,237,,,33,229,38293.0,227,228,,1,44
